dataset,split,class,image_path,width,height,label_path,label_count
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2105.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2106.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2107.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2108.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2109.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2110.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2111.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2112.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2113.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2114.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2115.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2116.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2117.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2118.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2119.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2120.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2121.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2122.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2123.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2124.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2125.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2126.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2127.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2128.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2129.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2130.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2131.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2132.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2133.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2134.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2135.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2136.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2137.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2138.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2139.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2140.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2141.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2142.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2143.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2144.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2145.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2146.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2147.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2148.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2149.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2150.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2151.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2152.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2153.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2154.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2155.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2156.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2157.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2158.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2159.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2160.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2161.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2162.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2163.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2164.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2165.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2166.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2167.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2168.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2169.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2170.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2171.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2172.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2173.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2174.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2175.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2176.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2177.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2178.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2179.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2180.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2181.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2182.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2183.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2184.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2185.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2186.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2187.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2188.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2189.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2190.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2191.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2192.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2193.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2194.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2195.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2196.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2197.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2198.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2199.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2200.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2201.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2202.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2203.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2204.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2205.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2206.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2207.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2208.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2209.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2210.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2211.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2212.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2213.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2214.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2215.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2216.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2217.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2218.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2219.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2220.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2221.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2222.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2223.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2224.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2225.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2226.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2227.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2228.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2229.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2230.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2231.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2232.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2233.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2234.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2235.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2236.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2237.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2238.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2239.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2240.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2241.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2242.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2243.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2244.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2245.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2246.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2247.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2248.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2249.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data2250.jpg,800,800,,
